rank,image_path,state,predicted_text,predicted_length,confidence,verified_text,notes
5005,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/RHODE ISLAND/012.jpg,RHODE ISLAND,ODF2253,7,0.2831,,
5006,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/049.jpg,SOUTH CAROLINA,OJI0334,7,0.3548,,
5007,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH DAKOTA/035.jpg,SOUTH DAKOTA,VPO2564,7,0.3183,,
5008,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/UTAH/039.jpg,UTAH,CI7446M,7,0.306,,
5009,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/101.jpg,VERMONT,AOI5888,7,0.2201,,
5010,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/016.jpg,ALABAMA,PP22700,7,0.3191,,
5011,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/AMERICAN SAMOA/1.jpg,AMERICAN SAMOA,PCP1422,7,0.1894,,
5012,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CNMI/74.jpg,CNMI,EQJ2J58,7,0.1523,,
5013,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GUAM/088.jpg,GUAM,3OJ3256,7,0.3063,,
5014,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/018.jpg,HAWAI,ZBE0500,7,0.3192,,
5015,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/031.jpg,MISSIPPI,B3M9771,7,0.3041,,
5016,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/094.jpg,PUERTO RICO,KR97991,7,0.3294,,
5017,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/U S VIRGIN ISLANDS/025.jpg,U S VIRGIN ISLANDS,JJT7777,7,0.306,,
5018,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/003.jpg,WASHINGTON DC,OZZ2047,7,0.2794,,
5019,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WYOMING/127.jpg,WYOMING,OMI6847,7,0.2211,,
5020,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/046.jpg,ARIZONA,PRT0000,7,0.2842,,
5021,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/140.jpg,CALIFORNIA,B9ZCA11,7,0.3056,,
5022,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CONNECTICUT/018.jpg,CONNECTICUT,CUO0192,7,0.2775,,
5023,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GEORGIA/100.jpg,GEORGIA,AAR2832,7,0.3485,,
5024,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IDAHO/042.jpg,IDAHO,ZAB9970,7,0.2951,,
5025,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ILLINOIS/038.jpg,ILLINOIS,SZI0188,7,0.3015,,
5026,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KANSAS/009.jpg,KANSAS,MBS5933,7,0.2727,,
5027,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MARYLAND/122.jpg,MARYLAND,I7SAA6E,7,0.3589,,
5028,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MICHIGAN/003.jpg,MICHIGAN,PPB4109,7,0.3073,,
5029,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MONTANA/002.jpg,MONTANA,HGF6G44,7,0.3148,,
5030,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW HAMPSHIRE/115.jpg,NEW HAMPSHIRE,3O54929,7,0.2647,,
5031,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW YORK/006.jpg,NEW YORK,UAD4871,7,0.3104,,
5032,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH CAROLINA/130.jpg,NORTH CAROLINA,ERP7267,7,0.3505,,
5033,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OHIO/033.jpg,OHIO,IAE7466,7,0.2894,,
5034,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PENNSYLVANIA/035.jpg,PENNSYLVANIA,ESG9C36,7,0.2853,,
5035,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TENNESSEE/033.jpg,TENNESSEE,M2P2064,7,0.3136,,
5036,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TEXAS/124.jpg,TEXAS,CVT1734,7,0.356,,
5037,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VIRGINIA/047.jpg,VIRGINIA,DDMCR15,7,0.2993,,
5038,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON/080.jpg,WASHINGTON,79I8837,7,0.3568,,
5039,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WEST VIRGINIA/015.jpg,WEST VIRGINIA,SRG0262,7,0.261,,
5040,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WISCONSIN/009.jpg,WISCONSIN,ECQ3199,7,0.3286,,
5041,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALASKA/079.jpg,ALASKA,MB90933,7,0.3073,,
5042,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARKANSAS/002.jpg,ARKANSAS,BZ91RHH,7,0.2894,,
5043,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/COLORADO/080.jpg,COLORADO,SYN0667,7,0.3183,,
5044,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/DELAWARE/092.jpg,DELAWARE,OSO9005,7,0.1972,,
5045,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/FLORIDA/086.jpg,FLORIDA,MZK4171,7,0.2381,,
5046,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/INDIANA/089.jpg,INDIANA,7ZZ3334,7,0.3336,,
5047,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IOWA/113.jpg,IOWA,SOB0087,7,0.271,,
5048,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KENTUCKY/028.jpg,KENTUCKY,2O77A11,7,0.279,,
5049,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/LOUISIANA/132.jpg,LOUISIANA,WVQ7967,7,0.3041,,
5050,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MAINE/141.jpg,MAINE,2OP7447,7,0.2533,,
5051,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MASSACHUSETTS/078.jpg,MASSACHUSETTS,PPE1IEX,7,0.2924,,
5052,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MINNESOTA/086.jpg,MINNESOTA,L7Z7HPJ,7,0.2875,,
5053,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSOURI/036.jpg,MISSOURI,73A27WP,7,0.3599,,
5054,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEBRASKA/102.jpg,NEBRASKA,ZOJ4105,7,0.2799,,
5055,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEVADA/105.jpg,NEVADA,499591A,7,0.2682,,
5056,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW JERSEY/056.jpg,NEW JERSEY,B3G6804,7,0.3218,,
5057,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW MEXICO/052.jpg,NEW MEXICO,MTX4466,7,0.2441,,
5058,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH DAKOTA/085.jpg,NORTH DAKOTA,JBB2331,7,0.3465,,
5059,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OKLAHOMA/121.jpg,OKLAHOMA,XLZ4806,7,0.3078,,
5060,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OREGON/001.jpg,OREGON,9QQ2361,7,0.2567,,
5061,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/RHODE ISLAND/123.jpg,RHODE ISLAND,K7Z0118,7,0.2803,,
5062,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/126.jpg,SOUTH CAROLINA,MPQ9965,7,0.3211,,
5063,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH DAKOTA/002.jpg,SOUTH DAKOTA,3PZ7199,7,0.3084,,
5064,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/UTAH/002.jpg,UTAH,2I41HYS,7,0.3033,,
5065,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/150.jpg,VERMONT,GB92470,7,0.218,,
5066,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/065.jpg,ALABAMA,MP92624,7,0.2973,,
5067,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/AMERICAN SAMOA/117.jpg,AMERICAN SAMOA,RPR9899,7,0.1883,,
5068,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CNMI/19.jpg,CNMI,BEA8944,7,0.1196,,
5069,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GUAM/117.jpg,GUAM,3BO5055,7,0.2824,,
5070,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/037.jpg,HAWAI,MIP5808,7,0.3103,,
5071,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/081.jpg,MISSIPPI,SII1382,7,0.3039,,
5072,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/074.jpg,PUERTO RICO,EA91900,7,0.324,,
5073,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/U S VIRGIN ISLANDS/043.jpg,U S VIRGIN ISLANDS,JBR0246,7,0.2876,,
5074,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/070.jpg,WASHINGTON DC,AAQ9874,7,0.2714,,
5075,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WYOMING/118.jpg,WYOMING,SKI949A,7,0.2191,,
5076,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/093.jpg,ARIZONA,DG9956C,7,0.278,,
5077,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/148.jpg,CALIFORNIA,ACX3399,7,0.2878,,
5078,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CONNECTICUT/009.jpg,CONNECTICUT,CAB008N,7,0.2773,,
5079,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GEORGIA/049.jpg,GEORGIA,QKP9188,7,0.3433,,
5080,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IDAHO/084.jpg,IDAHO,BBK3900,7,0.2917,,
5081,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ILLINOIS/078.jpg,ILLINOIS,ELG3409,7,0.2949,,
5082,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KANSAS/034.jpg,KANSAS,93ZKJJG,7,0.2694,,
5083,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MARYLAND/005.jpg,MARYLAND,OI93022,7,0.3493,,
5084,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MICHIGAN/057.jpg,MICHIGAN,GOZ9800,7,0.3029,,
5085,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MONTANA/065.jpg,MONTANA,LAG947A,7,0.309,,
5086,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW HAMPSHIRE/026.jpg,NEW HAMPSHIRE,GOO0664,7,0.2637,,
5087,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW YORK/132.jpg,NEW YORK,SAZ1111,7,0.297,,
5088,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH CAROLINA/043.jpg,NORTH CAROLINA,BSA4551,7,0.3442,,
5089,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OHIO/047.jpg,OHIO,PZI9888,7,0.2863,,
5090,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PENNSYLVANIA/001.jpg,PENNSYLVANIA,IXP4973,7,0.2749,,
5091,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TENNESSEE/005.jpg,TENNESSEE,39A410W,7,0.3113,,
5092,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TEXAS/029.jpg,TEXAS,255XH06,7,0.3528,,
5093,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VIRGINIA/098.jpg,VIRGINIA,CEA11H6,7,0.2969,,
5094,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON/094.jpg,WASHINGTON,QXO1539,7,0.3554,,
5095,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WEST VIRGINIA/133.jpg,WEST VIRGINIA,MQL3922,7,0.2527,,
5096,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WISCONSIN/005.jpg,WISCONSIN,DBG1246,7,0.3189,,
5097,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALASKA/026.jpg,ALASKA,POR2483,7,0.2996,,
5098,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARKANSAS/069.jpg,ARKANSAS,OTS2244,7,0.2842,,
5099,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/COLORADO/043.jpg,COLORADO,OJB4PRN,7,0.2949,,
5100,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/DELAWARE/034.jpg,DELAWARE,EZA7269,7,0.1968,,
5101,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/FLORIDA/080.jpg,FLORIDA,QXY4M26,7,0.2366,,
5102,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/INDIANA/041.jpg,INDIANA,IOO3O32,7,0.3299,,
5103,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IOWA/116.jpg,IOWA,UJB3310,7,0.2667,,
5104,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KENTUCKY/129.jpg,KENTUCKY,7GG188F,7,0.2779,,
5105,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/LOUISIANA/015.jpg,LOUISIANA,26ZX511,7,0.3039,,
5106,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MAINE/133.jpg,MAINE,QOO3857,7,0.242,,
5107,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MASSACHUSETTS/096.jpg,MASSACHUSETTS,OIP0772,7,0.2631,,
5108,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/valid/MINNESOTA/3.jpg,MINNESOTA,GBZ7GK5,7,0.2779,,
5109,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSOURI/065.jpg,MISSOURI,IAZ2715,7,0.3583,,
5110,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEBRASKA/061.jpg,NEBRASKA,ARS4510,7,0.2558,,
5111,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEVADA/120.jpg,NEVADA,MPC2518,7,0.2606,,
5112,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW JERSEY/076.jpg,NEW JERSEY,J92051V,7,0.3211,,
5113,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW MEXICO/018.jpg,NEW MEXICO,PRD0722,7,0.2397,,
5114,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH DAKOTA/074.jpg,NORTH DAKOTA,PPZ5889,7,0.3382,,
5115,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OKLAHOMA/098.jpg,OKLAHOMA,ATJ9HKL,7,0.3049,,
5116,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OREGON/022.jpg,OREGON,SYM0K61,7,0.239,,
5117,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/RHODE ISLAND/2.jpg,RHODE ISLAND,KKS6933,7,0.279,,
5118,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/109.jpg,SOUTH CAROLINA,KHT1387,7,0.3166,,
5119,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH DAKOTA/021.jpg,SOUTH DAKOTA,ISI5480,7,0.3069,,
5120,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/UTAH/5.jpg,UTAH,UZ721LV,7,0.3,,
5121,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/074.jpg,VERMONT,BRR0000,7,0.2022,,
5122,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/050.jpg,ALABAMA,A7I6704,7,0.2941,,
5123,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/AMERICAN SAMOA/076.jpg,AMERICAN SAMOA,IPB2588,7,0.1853,,
5124,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GUAM/056.jpg,GUAM,GG33444,7,0.2752,,
5125,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/125.jpg,HAWAI,SLA5700,7,0.2974,,
5126,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/142.jpg,MISSIPPI,EOJ6224,7,0.3013,,
5127,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/106.jpg,PUERTO RICO,GO69257,7,0.3225,,
5128,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/U S VIRGIN ISLANDS/015.jpg,U S VIRGIN ISLANDS,LOR0022,7,0.2829,,
5129,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/001.jpg,WASHINGTON DC,EZF5169,7,0.2674,,
5130,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WYOMING/151.jpg,WYOMING,PPA8840,7,0.2186,,
5131,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/136.jpg,ARIZONA,CUYN4A7,7,0.2765,,
5132,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/023.jpg,CALIFORNIA,I9Q1G92,7,0.2739,,
5133,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CONNECTICUT/132.jpg,CONNECTICUT,IZ988W3,7,0.2737,,
5134,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GEORGIA/061.jpg,GEORGIA,AJZ4087,7,0.3404,,
5135,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IDAHO/030.jpg,IDAHO,PZZ6777,7,0.2908,,
5136,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ILLINOIS/141.jpg,ILLINOIS,2GO6800,7,0.2922,,
5137,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KANSAS/073.jpg,KANSAS,MRS9530,7,0.2676,,
5138,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MARYLAND/059.jpg,MARYLAND,Z337189,7,0.348,,
5139,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MICHIGAN/089.jpg,MICHIGAN,OTI786W,7,0.2958,,
5140,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MONTANA/139.jpg,MONTANA,SAA0L33,7,0.2861,,
5141,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW HAMPSHIRE/028.jpg,NEW HAMPSHIRE,PPI3710,7,0.2481,,
5142,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW YORK/015.jpg,NEW YORK,IO95B1M,7,0.2966,,
5143,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH CAROLINA/001.jpg,NORTH CAROLINA,RHN2733,7,0.3428,,
5144,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OHIO/147.jpg,OHIO,SAG6616,7,0.2862,,
5145,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PENNSYLVANIA/134.jpg,PENNSYLVANIA,GO73855,7,0.2697,,
5146,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TENNESSEE/065.jpg,TENNESSEE,PRZ7974,7,0.3098,,
5147,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/TEXAS/094.jpg,TEXAS,LEGR878,7,0.3495,,
5148,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VIRGINIA/054.jpg,VIRGINIA,XRN4WE0,7,0.2965,,
5149,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON/141.jpg,WASHINGTON,IIJ1000,7,0.3495,,
5150,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WEST VIRGINIA/073.jpg,WEST VIRGINIA,IZZ7191,7,0.2488,,
5151,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WISCONSIN/004.jpg,WISCONSIN,OUW115N,7,0.2933,,
5152,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/valid/ALASKA/5.jpg,ALASKA,OOA4478,7,0.2965,,
5153,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARKANSAS/087.jpg,ARKANSAS,OZI610I,7,0.2837,,
5154,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/COLORADO/122.jpg,COLORADO,BGZ7P87,7,0.2911,,
5155,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/DELAWARE/055.jpg,DELAWARE,MMY1422,7,0.1923,,
5156,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/FLORIDA/014.jpg,FLORIDA,PPZ3175,7,0.2279,,
5157,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/INDIANA/117.jpg,INDIANA,2ZG533N,7,0.3239,,
5158,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/IOWA/050.jpg,IOWA,B555L09,7,0.2583,,
5159,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/KENTUCKY/002.jpg,KENTUCKY,5231155,7,0.2746,,
5160,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/LOUISIANA/001.jpg,LOUISIANA,2BO1182,7,0.2911,,
5161,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MAINE/059.jpg,MAINE,B570444,7,0.2383,,
5162,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MASSACHUSETTS/032.jpg,MASSACHUSETTS,7650031,7,0.2555,,
5163,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MINNESOTA/081.jpg,MINNESOTA,MOQ9975,7,0.2614,,
5164,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSOURI/006.jpg,MISSOURI,ZMT3009,7,0.3512,,
5165,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEBRASKA/097.jpg,NEBRASKA,IBA9433,7,0.2526,,
5166,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEVADA/098.jpg,NEVADA,ASS0D38,7,0.251,,
5167,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/NEW JERSEY/5.jpg,NEW JERSEY,C9O1ELE,7,0.3195,,
5168,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NEW MEXICO/013.jpg,NEW MEXICO,GAS4060,7,0.234,,
5169,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/NORTH DAKOTA/013.jpg,NORTH DAKOTA,IZO4880,7,0.3251,,
5170,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OKLAHOMA/046.jpg,OKLAHOMA,AP73810,7,0.3016,,
5171,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/OREGON/032.jpg,OREGON,OOM0C16,7,0.2169,,
5172,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/RHODE ISLAND/141.jpg,RHODE ISLAND,PZ70644,7,0.2788,,
5173,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/SOUTH CAROLINA/013.jpg,SOUTH CAROLINA,JS51106,7,0.315,,
5174,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/SOUTH DAKOTA/5.jpg,SOUTH DAKOTA,PRQ8902,7,0.2915,,
5175,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/UTAH/129.jpg,UTAH,A7Z988P,7,0.2804,,
5176,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/VERMONT/030.jpg,VERMONT,OIP9933,7,0.1845,,
5177,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ALABAMA/124.jpg,ALABAMA,OBO0520,7,0.2901,,
5178,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/AMERICAN SAMOA/021.jpg,AMERICAN SAMOA,XRO3077,7,0.1852,,
5179,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/GUAM/139.jpg,GUAM,A7R4L40,7,0.256,,
5180,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/HAWAI/036.jpg,HAWAI,MSI4967,7,0.2973,,
5181,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/MISSIPPI/097.jpg,MISSIPPI,2I63J06,7,0.3013,,
5182,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/PUERTO RICO/024.jpg,PUERTO RICO,B64525H,7,0.3224,,
5183,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/test/U S VIRGIN ISLANDS/1.jpg,U S VIRGIN ISLANDS,O33011P,7,0.2822,,
5184,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WASHINGTON DC/002.jpg,WASHINGTON DC,J9O9086,7,0.2401,,
5185,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/WYOMING/069.jpg,WYOMING,I9K4444,7,0.1986,,
5186,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/ARIZONA/016.jpg,ARIZONA,M8O88JK,7,0.2718,,
5187,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/train/CALIFORNIA/006.jpg,CALIFORNIA,BPA4133,7,0.2724,,
5188,/workspace/home/alpr-week5/data/raw/kaggle_us_plates/new plates/valid/CONNECTICUT/1.jpg,CONNECTICUT,KTT1IY7,7,0.2689,,
